Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira
SE,MG,BELO HORIZONTE,AS NEGOCIOS EMPREENDIMENTOS II LTDA,04.944.326/0001-28,AVENIDA TERESA CRISTINA,9703,,BETANIA,30640-240,GASOLINA,20/08/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,ECO EMPREENDIMENTOS COMERCIAIS LTDA,00.194.032/0001-75,RUA TUPIS,1774,,BARRO PRETO,30190-062,GASOLINA,20/08/2024,"6,25",,R$ / litro,ALE
SE,MG,BELO HORIZONTE,POSTO CARMÊNIA S/A,03.567.739/0001-78,AVENIDA TERESA CRISTINA,6771,,VILA TIRADENTES,30570-710,GASOLINA,20/08/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO ANTUNES LTDA,01.553.073/0001-73,AVENIDA PORTUGAL,2603,,SANTA AMELIA,31555-000,GASOLINA,26/08/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,AS NEGOCIOS EMPREENDIMENTOS II LTDA,04.944.326/0001-28,AVENIDA TERESA CRISTINA,9703,,BETANIA,30640-240,GASOLINA,27/08/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,ECO EMPREENDIMENTOS COMERCIAIS LTDA,00.194.032/0001-75,RUA TUPIS,1774,,BARRO PRETO,30190-062,GASOLINA,27/08/2024,"6,25",,R$ / litro,ALE
SE,MG,BELO HORIZONTE,POSTO CARMÊNIA S/A,03.567.739/0001-78,AVENIDA TERESA CRISTINA,6771,,VILA TIRADENTES,30570-710,GASOLINA,27/08/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO DE COMBUSTIVEL TEREZA CRISTINA LTDA,00.416.967/0001-59,AVENIDA TEREZA CRISTINA,820,,CARLOS PRATES,30710-640,GASOLINA,27/08/2024,"6,25",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO ANTUNES LTDA,01.553.073/0001-73,AVENIDA PORTUGAL,2603,,SANTA AMELIA,31555-000,GASOLINA,02/09/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,AS NEGOCIOS EMPREENDIMENTOS II LTDA,04.944.326/0001-28,AVENIDA TERESA CRISTINA,9703,,BETANIA,30640-240,GASOLINA,03/09/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,ECO EMPREENDIMENTOS COMERCIAIS LTDA,00.194.032/0001-75,RUA TUPIS,1774,,BARRO PRETO,30190-062,GASOLINA,03/09/2024,"6,25",,R$ / litro,ALE
SE,MG,BELO HORIZONTE,POSTO CARMÊNIA S/A,03.567.739/0001-78,AVENIDA TERESA CRISTINA,6771,,VILA TIRADENTES,30570-710,GASOLINA,03/09/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO DE COMBUSTIVEL TEREZA CRISTINA LTDA,00.416.967/0001-59,AVENIDA TEREZA CRISTINA,820,,CARLOS PRATES,30710-640,GASOLINA,04/09/2024,"6,25",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,AS NEGOCIOS EMPREENDIMENTOS II LTDA,04.944.326/0001-28,AVENIDA TERESA CRISTINA,9703,,BETANIA,30640-240,GASOLINA,10/09/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO ANTUNES LTDA,01.553.073/0001-73,AVENIDA PORTUGAL,2603,,SANTA AMELIA,31555-000,GASOLINA,10/09/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO CARMÊNIA S/A,03.567.739/0001-78,AVENIDA TERESA CRISTINA,6771,,VILA TIRADENTES,30570-710,GASOLINA,10/09/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,ECO EMPREENDIMENTOS COMERCIAIS LTDA,00.194.032/0001-75,RUA TUPIS,1774,,BARRO PRETO,30190-062,GASOLINA,11/09/2024,"6,25",,R$ / litro,ALE
SE,MG,BELO HORIZONTE,POSTO DE COMBUSTIVEL TEREZA CRISTINA LTDA,00.416.967/0001-59,AVENIDA TEREZA CRISTINA,820,,CARLOS PRATES,30710-640,GASOLINA,11/09/2024,"6,25",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO ANTUNES LTDA,01.553.073/0001-73,AVENIDA PORTUGAL,2603,,SANTA AMELIA,31555-000,GASOLINA,17/09/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO WAP AMAZONAS LTDA.,06.041.725/0001-04,AVENIDA AMAZONAS,5234,,NOVA SUISSA,30421-056,GASOLINA,18/09/2024,"6,25",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO ANTUNES LTDA,01.553.073/0001-73,AVENIDA PORTUGAL,2603,,SANTA AMELIA,31555-000,GASOLINA,23/09/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO ENTRADA OBRIGATORIA LTDA,00.747.850/0001-58,AVENIDA PORTUGAL,4260,,JARDIM ATLANTICO,31710-400,GASOLINA,30/09/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO CHAVES LTDA,17.642.679/0001-15,AVENIDA PORTUGAL,2061,,SANTA AMELIA,31550-000,GASOLINA,08/10/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO DE COMBUSTIVEIS VILA COMETA LTDA,17.509.753/0001-20,AVENIDA PRESIDENTE ANTONIO CARLOS,7826,,PAMPULHA,31270-000,GASOLINA,08/10/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO ENTRADA OBRIGATORIA LTDA,00.747.850/0001-58,AVENIDA PORTUGAL,4260,,JARDIM ATLANTICO,31710-400,GASOLINA,08/10/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO ANTUNES LTDA,01.553.073/0001-73,AVENIDA PORTUGAL,2603,,SANTA AMELIA,31555-000,GASOLINA,14/10/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,GNV SETE BELO LTDA,04.399.544/0001-29,AVENIDA CRISTIANO MACHADO,8898,,MINASLANDIA,31812-112,GASOLINA,14/10/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO ENTRADA OBRIGATORIA LTDA,00.747.850/0001-58,AVENIDA PORTUGAL,4260,,JARDIM ATLANTICO,31710-400,GASOLINA,14/10/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO ALLGAS LTDA,05.351.360/0001-51,AVENIDA SARAMENHA,1632,,GUARANI,31840-220,GASOLINA,15/10/2024,"6,25",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO AGUIA COMERCIO DE COMBUSTIVEIS LTDA,00.722.792/0001-08,AVENIDA SARAMENHA,1062,,TUPI,31840-220,GASOLINA,15/10/2024,"6,25",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MARIO WERNECK LIMITADA,03.665.115/0001-93,AVENIDA CRISTIANO MACHADO,9292,,MINASLANDIA,31812-112,GASOLINA,15/10/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO VILA NOSSA SENHORA DE FATIMA LTDA,05.462.748/0001-20,AVENIDA NOSSA SENHORA DE FATIMA,2,,CARLOS PRATES,30710-020,GASOLINA,16/10/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO ANTUNES LTDA,01.553.073/0001-73,AVENIDA PORTUGAL,2603,,SANTA AMELIA,31555-000,GASOLINA,21/10/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO ENTRADA OBRIGATORIA LTDA,00.747.850/0001-58,AVENIDA PORTUGAL,4260,,JARDIM ATLANTICO,31710-400,GASOLINA,21/10/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO VILA NOSSA SENHORA DE FATIMA LTDA,05.462.748/0001-20,AVENIDA NOSSA SENHORA DE FATIMA,2,,CARLOS PRATES,30710-020,GASOLINA,23/10/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO MARIO WERNECK LIMITADA,03.665.115/0001-93,AVENIDA CRISTIANO MACHADO,9292,,MINASLANDIA,31812-112,GASOLINA,23/10/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,ARAUJO COMERCIO DERIVADOS DE PETROLEO LTDA,04.775.850/0001-12,AVENIDA CRISTIANO MACHADO,70,,FLORESTA,31015-432,GASOLINA,23/10/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO CN LTDA,07.362.678/0001-63,AVENIDA CRISTIANO MACHADO,1383,,DA GRACA,31140-660,GASOLINA,28/10/2024,"6,25",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MINAS SHOPPING LTDA,06.980.628/0001-87,AVENIDA CRISTIANO MACHADO,3400,,UNIAO,31160-342,GASOLINA,28/10/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO ANTUNES LTDA,01.553.073/0001-73,AVENIDA PORTUGAL,2603,,SANTA AMELIA,31555-000,GASOLINA,28/10/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO AEROPORTO LTDA,16.665.259/0001-91,RUA PROFESSOR MAGALHAES PENIDO,540,,SAO LUIZ (PAMPULHA),31270-700,GASOLINA,28/10/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,GNV SETE BELO LTDA,04.399.544/0001-29,AVENIDA CRISTIANO MACHADO,8898,,MINASLANDIA,31812-112,GASOLINA,28/10/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO ENTRADA OBRIGATORIA LTDA,00.747.850/0001-58,AVENIDA PORTUGAL,4260,,JARDIM ATLANTICO,31710-400,GASOLINA,28/10/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO SAO BERNARDO LTDA,10.673.246/0001-88,AVENIDA CRISTIANO MACHADO,9505,,DONA CLARA,31260-333,GASOLINA,28/10/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO CENTER NORTE LTDA,10.684.461/0001-84,AVENIDA VILARINHO,5360,,VENDA NOVA,31615-250,GASOLINA,28/10/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO ALLGAS LTDA,05.351.360/0001-51,AVENIDA SARAMENHA,1632,,GUARANI,31840-220,GASOLINA,29/10/2024,"6,25",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO AGUIA COMERCIO DE COMBUSTIVEIS LTDA,00.722.792/0001-08,AVENIDA SARAMENHA,1062,,TUPI,31840-220,GASOLINA,29/10/2024,"6,25",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO GERAES LTDA,02.289.325/0001-61,AVENIDA GASTAO DEMETRIO MAIA,140,,FLORAMAR,31742-096,GASOLINA,29/10/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO MARIO WERNECK LIMITADA,03.665.115/0001-93,AVENIDA CRISTIANO MACHADO,9292,,MINASLANDIA,31812-112,GASOLINA,29/10/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,ARAUJO COMERCIO DERIVADOS DE PETROLEO LTDA,04.775.850/0001-12,AVENIDA CRISTIANO MACHADO,70,,FLORESTA,31015-432,GASOLINA,30/10/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO MINAS SHOPPING LTDA,06.980.628/0001-87,AVENIDA CRISTIANO MACHADO,3400,,UNIAO,31160-342,GASOLINA,04/11/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO JOCA LTDA,21.648.605/0001-63,RUA ANTONIO JOSE DOS SANTOS,951,,CEU AZUL,31580-000,GASOLINA,04/11/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,PLANALTO POSTO DE SERVICO LTDA,21.546.429/0001-59,AVENIDA DR CRISTIANO GUIMARAES,2329,,PLANALTO,31720-300,GASOLINA,04/11/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO TROPICO LTDA,20.757.282/0001-83,AVENIDA ANTONIO CARLOS,6640,,PAMPULHA,31270-000,GASOLINA,04/11/2024,"6,25",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,ORGANIZACOES GUALBERTO LTDA,17.867.235/0001-88,RUA MARIA GERTRUDES SANTOS,293,,CEU AZUL,31578-300,GASOLINA,04/11/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,AUTO POSTO MENDONCA LTDA,18.048.230/0001-96,AVENIDA CRISTIANO MACHADO,2506,,CIDADE NOVA,31170-184,GASOLINA,04/11/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO BRUNINHA LTDA,26.079.200/0001-75,AVENIDA DOM PEDRO I,1680,,ITAPOA,31710-000,GASOLINA,04/11/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO CRISTIANO MACHADO LTDA,26.841.315/0001-55,AVENIDA CRISTIANO MACHADO,8665,,DONA CLARA,31260-333,GASOLINA,04/11/2024,"6,25",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MARIA HELENA COMERCIO DE COMBUSTIVEIS LTDA.,30.703.831/0001-90,RUA COVA IRIA,21,,MARIA HELENA,31680-310,GASOLINA,04/11/2024,"6,25",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO ALLGAS LTDA,05.351.360/0001-51,AVENIDA SARAMENHA,1632,,GUARANI,31840-220,GASOLINA,11/11/2024,"6,25",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO JOCA LTDA,21.648.605/0001-63,RUA ANTONIO JOSE DOS SANTOS,951,,CEU AZUL,31580-000,GASOLINA,11/11/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,PLANALTO POSTO DE SERVICO LTDA,21.546.429/0001-59,AVENIDA DR CRISTIANO GUIMARAES,2329,,PLANALTO,31720-300,GASOLINA,11/11/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO TROPICO LTDA,20.757.282/0001-83,AVENIDA ANTONIO CARLOS,6640,,PAMPULHA,31270-000,GASOLINA,11/11/2024,"6,25",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,ORGANIZACOES GUALBERTO LTDA,17.867.235/0001-88,RUA MARIA GERTRUDES SANTOS,293,,CEU AZUL,31578-300,GASOLINA,11/11/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO BRUNA LTDA.,00.247.861/0001-79,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,11333,,DOM BOSCO,30850-453,GASOLINA,12/11/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO JOCA LTDA,21.648.605/0001-63,RUA ANTONIO JOSE DOS SANTOS,951,,CEU AZUL,31580-000,GASOLINA,18/11/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,PLANALTO POSTO DE SERVICO LTDA,21.546.429/0001-59,AVENIDA DR CRISTIANO GUIMARAES,2329,,PLANALTO,31720-300,GASOLINA,18/11/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO BRUNINHA LTDA,26.079.200/0001-75,AVENIDA DOM PEDRO I,1680,,ITAPOA,31710-000,GASOLINA,18/11/2024,"6,25",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,ORGANIZACOES GUALBERTO LTDA,17.867.235/0001-88,RUA MARIA GERTRUDES SANTOS,293,,CEU AZUL,31578-300,GASOLINA,25/11/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO JOCA LTDA,21.648.605/0001-63,RUA ANTONIO JOSE DOS SANTOS,951,,CEU AZUL,31580-000,GASOLINA,02/12/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,ORGANIZACOES GUALBERTO LTDA,17.867.235/0001-88,RUA MARIA GERTRUDES SANTOS,293,,CEU AZUL,31578-300,GASOLINA,02/12/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,ORGANIZACOES GUALBERTO LTDA,17.867.235/0001-88,RUA MARIA GERTRUDES SANTOS,293,,CEU AZUL,31578-300,GASOLINA,09/12/2024,"6,25",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO LUPUS ISABEL BUENO LTDA.,02.507.257/0001-60,AVENIDA IZABEL BUENO,139,,VILA IANDAIA,31270-030,GASOLINA,15/07/2024,"6,27",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MARTE LTDA,03.638.042/0001-40,RUA JACUI,1712,,GRACA,31110-050,GASOLINA,29/07/2024,"6,27",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MARTE LTDA,03.638.042/0001-40,RUA JACUI,1712,,GRACA,31110-050,GASOLINA,05/08/2024,"6,27",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MARTE LTDA,03.638.042/0001-40,RUA JACUI,1712,,GRACA,31110-050,GASOLINA,12/08/2024,"6,27",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MARTE LTDA,03.638.042/0001-40,RUA JACUI,1712,,GRACA,31110-050,GASOLINA,19/08/2024,"6,27",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MARTE LTDA,03.638.042/0001-40,RUA JACUI,1712,,GRACA,31110-050,GASOLINA,26/08/2024,"6,27",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MARTE LTDA,03.638.042/0001-40,RUA JACUI,1712,,GRACA,31110-050,GASOLINA,02/09/2024,"6,27",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MARTE LTDA,03.638.042/0001-40,RUA JACUI,1712,,GRACA,31110-050,GASOLINA,10/09/2024,"6,27",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MARTE LTDA,03.638.042/0001-40,RUA JACUI,1712,,GRACA,31110-050,GASOLINA,18/09/2024,"6,27",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MARTE LTDA,03.638.042/0001-40,RUA JACUI,1712,,GRACA,31110-050,GASOLINA,25/09/2024,"6,27",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MARTE LTDA,03.638.042/0001-40,RUA JACUI,1712,,GRACA,31110-050,GASOLINA,02/10/2024,"6,27",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO SARAMENHA LTDA,00.416.899/0001-28,AVENIDA SERRANA,750,,SERRANO,30882-370,GASOLINA,16/10/2024,"6,27",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO SARAMENHA LTDA,00.416.899/0001-28,AVENIDA SERRANA,750,,SERRANO,30882-370,GASOLINA,22/10/2024,"6,27",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,ORGANIZACOES NOVO BELVEDERE LTDA,02.898.537/0001-46,AVENIDA PAULO CAMILO PENA,780,,BELVEDERE,30320-380,GASOLINA,26/08/2024,"6,28",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO CAPITAL LTDA,21.725.460/0001-57,AVENIDA ABILIO MACHADO,1772,,ALIPIO DE MELO,30820-622,GASOLINA,05/11/2024,"6,28",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO CAPITAL LTDA,21.725.460/0001-57,AVENIDA ABILIO MACHADO,1772,,ALIPIO DE MELO,30820-622,GASOLINA,12/11/2024,"6,28",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO SAO PAULO ATLANTIDA LTDA,04.024.581/0001-52,AVENIDA HERACLITO MOURAO DE MIRANDA,1851,,SERRANO,30882-640,GASOLINA,10/07/2024,"6,29",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO CACHOEIRINHA LTDA.,04.168.447/0001-25,AVENIDA BERNARDO DE VASCONCELOS,2265,,SANTA CRUZ,31160-440,GASOLINA,15/07/2024,"6,29",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO CACHOEIRINHA LTDA.,04.168.447/0001-25,AVENIDA BERNARDO DE VASCONCELOS,2265,,SANTA CRUZ,31160-440,GASOLINA,22/07/2024,"6,29",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,AUTO POSTO VALE LTDA,02.369.525/0001-24,AVENIDA VILARINHO,1146,,VENDA NOVA,31615-250,GASOLINA,29/07/2024,"6,29",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO LUPUS ISABEL BUENO LTDA.,02.507.257/0001-60,AVENIDA IZABEL BUENO,139,,VILA IANDAIA,31270-030,GASOLINA,29/07/2024,"6,29",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO CACHOEIRINHA LTDA.,04.168.447/0001-25,AVENIDA BERNARDO DE VASCONCELOS,2265,,SANTA CRUZ,31160-440,GASOLINA,29/07/2024,"6,29",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,AUTO POSTO VALE LTDA,02.369.525/0001-24,AVENIDA VILARINHO,1146,,VENDA NOVA,31615-250,GASOLINA,05/08/2024,"6,29",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO CACHOEIRINHA LTDA.,04.168.447/0001-25,AVENIDA BERNARDO DE VASCONCELOS,2265,,SANTA CRUZ,31160-440,GASOLINA,05/08/2024,"6,29",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO CACHOEIRINHA LTDA.,04.168.447/0001-25,AVENIDA BERNARDO DE VASCONCELOS,2265,,SANTA CRUZ,31160-440,GASOLINA,12/08/2024,"6,29",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO CACHOEIRINHA LTDA.,04.168.447/0001-25,AVENIDA BERNARDO DE VASCONCELOS,2265,,SANTA CRUZ,31160-440,GASOLINA,19/08/2024,"6,29",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,AUTO POSTO VALE LTDA,02.369.525/0001-24,AVENIDA VILARINHO,1146,,VENDA NOVA,31615-250,GASOLINA,26/08/2024,"6,29",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO LONDRINA LTDA,03.643.398/0001-72,RUA JAVARI,195,,SAO CRISTOVAO,31130-540,GASOLINA,26/08/2024,"6,29",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,AUTO POSTO VALE LTDA,02.369.525/0001-24,AVENIDA VILARINHO,1146,,VENDA NOVA,31615-250,GASOLINA,02/09/2024,"6,29",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO LONDRINA LTDA,03.643.398/0001-72,RUA JAVARI,195,,SAO CRISTOVAO,31130-540,GASOLINA,02/09/2024,"6,29",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,AUTO POSTO VALE LTDA,02.369.525/0001-24,AVENIDA VILARINHO,1146,,VENDA NOVA,31615-250,GASOLINA,10/09/2024,"6,29",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO LONDRINA LTDA,03.643.398/0001-72,RUA JAVARI,195,,SAO CRISTOVAO,31130-540,GASOLINA,10/09/2024,"6,29",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO SARAMENHA LTDA,00.416.899/0001-28,AVENIDA SERRANA,750,,SERRANO,30882-370,GASOLINA,11/09/2024,"6,29",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,AUTO POSTO VALE LTDA,02.369.525/0001-24,AVENIDA VILARINHO,1146,,VENDA NOVA,31615-250,GASOLINA,17/09/2024,"6,29",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO LONDRINA LTDA,03.643.398/0001-72,RUA JAVARI,195,,SAO CRISTOVAO,31130-540,GASOLINA,17/09/2024,"6,29",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO SARAMENHA LTDA,00.416.899/0001-28,AVENIDA SERRANA,750,,SERRANO,30882-370,GASOLINA,18/09/2024,"6,29",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,AUTO POSTO VALE LTDA,02.369.525/0001-24,AVENIDA VILARINHO,1146,,VENDA NOVA,31615-250,GASOLINA,23/09/2024,"6,29",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO LONDRINA LTDA,03.643.398/0001-72,RUA JAVARI,195,,SAO CRISTOVAO,31130-540,GASOLINA,24/09/2024,"6,29",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO SARAMENHA LTDA,00.416.899/0001-28,AVENIDA SERRANA,750,,SERRANO,30882-370,GASOLINA,24/09/2024,"6,29",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,AUTO POSTO VALE LTDA,02.369.525/0001-24,AVENIDA VILARINHO,1146,,VENDA NOVA,31615-250,GASOLINA,30/09/2024,"6,29",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO LONDRINA LTDA,03.643.398/0001-72,RUA JAVARI,195,,SAO CRISTOVAO,31130-540,GASOLINA,02/10/2024,"6,29",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,AUTO POSTO VALE LTDA,02.369.525/0001-24,AVENIDA VILARINHO,1146,,VENDA NOVA,31615-250,GASOLINA,08/10/2024,"6,29",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO LONDRINA LTDA,03.643.398/0001-72,RUA JAVARI,195,,SAO CRISTOVAO,31130-540,GASOLINA,08/10/2024,"6,29",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,AUTO POSTO VALE LTDA,02.369.525/0001-24,AVENIDA VILARINHO,1146,,VENDA NOVA,31615-250,GASOLINA,14/10/2024,"6,29",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO LONDRINA LTDA,03.643.398/0001-72,RUA JAVARI,195,,SAO CRISTOVAO,31130-540,GASOLINA,15/10/2024,"6,29",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,AUTO POSTO INHUMAS LTDA,23.892.250/0001-89,RUA DAS CLARINETAS,23,,CONJUNTO CALIFORNIA,30850-780,GASOLINA,05/11/2024,"6,29",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO SAO PAULO ATLANTIDA LTDA,04.024.581/0001-52,AVENIDA HERACLITO MOURAO DE MIRANDA,1851,,SERRANO,30882-640,GASOLINA,05/11/2024,"6,29",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO SAO PAULO ATLANTIDA LTDA,04.024.581/0001-52,AVENIDA HERACLITO MOURAO DE MIRANDA,1851,,SERRANO,30882-640,GASOLINA,12/11/2024,"6,29",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO SAO PAULO ATLANTIDA LTDA,04.024.581/0001-52,AVENIDA HERACLITO MOURAO DE MIRANDA,1851,,SERRANO,30882-640,GASOLINA,11/12/2024,"6,29",,R$ / litro,VIBRA
